"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA"
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.001,1000,"MANTA",0.064,1.09144425392151,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.001,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.001,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",0.073,1.09517788887024,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",0.073,1.11831760406494,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",0.072,1.1418662071228,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",0.074,0.998411178588867,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0015,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",0.095,1.10567879676819,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",0.096,1.03642201423645,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",0.093,1.37519121170044,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",0.095,1.03939032554626,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.002,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",0.114,1.16616797447205,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",0.114,1.12550902366638,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",0.105,1.08960866928101,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",0.114,1.00093054771423,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0025,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",0.146,1.19199895858765,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",0.146,0.994725942611694,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",0.138,1.0664119720459,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",0.144,1.20341992378235,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.003,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",0.17,1.43397998809814,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",0.168,1.04207181930542,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",0.17,1.09962224960327,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",0.169,1.15105223655701,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0035,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",0.205,1.10207390785217,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",0.205,1.09365749359131,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",0.2,1.17291712760925,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",0.201,0.999792575836182,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.004,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",0.253,1.14634799957275,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",0.252,1.06188344955444,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",0.256,1.14617300033569,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",0.255,1.0345447063446,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0045,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",0.317,1.14397096633911,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",0.316,1.17288017272949,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",0.311,1.06098294258118,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",0.312,1.00646829605103,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.005,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",0.378,1.31785893440247,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",0.378,1.03415060043335,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",0.373,1.0409529209137,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",0.379,1.62440252304077,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0055,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",0.451,1.14025282859802,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",0.446,1.14149236679077,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",0.438,1.09864330291748,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",0.441,1.01968097686768,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.006,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",0.523,1.10656309127808,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",0.518,1.22713327407837,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",0.521,1.04453539848328,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",0.525,1.01538920402527,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0065,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",0.594,1.16372203826904,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",0.592,1.07026505470276,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",0.59,1.14445757865906,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",0.594,1.07857823371887,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.007,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",0.671,1.2473886013031,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",0.67,1.11638784408569,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",0.668,1.04041028022766,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",0.669,1.07402896881104,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0075,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",0.751,1.45393109321594,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",0.754,1.06582164764404,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",0.747,1.09462141990662,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",0.75,1.12812042236328,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.008,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",0.814,1.10478377342224,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",0.817,1.06109523773193,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",0.814,1.19822645187378,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",0.818,1.07539772987366,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0085,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",0.86,1.09954500198364,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",0.861,1.10095882415771,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",0.855,1.18802833557129,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",0.858,1.06191754341125,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.009,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",0.903,1.20035576820374,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",0.903,1.04518866539001,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",0.891,1.11004590988159,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",0.902,1.21072292327881,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0095,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",0.927,1.12110900878906,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",0.927,1.00102710723877,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",0.931,1.20574808120728,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",0.928,1.20964217185974,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.01,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",0.959,1.1929771900177,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",0.959,1.04334211349487,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",0.954,1.07914853096008,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",0.957,1.29067802429199,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0105,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",0.979,1.09949016571045,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",0.979,1.05998873710632,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",0.977,1.23743462562561,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",0.979,1.17682814598083,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.011,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",0.986,1.18173265457153,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",0.985,1.07072496414185,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",0.987,1.12980914115906,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",0.985,1.24113821983337,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0115,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",0.993,1.2466835975647,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",0.993,1.34888935089111,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",0.993,1.06685757637024,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",0.992,1.42755651473999,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.012,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",0.997,1.09206366539001,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",0.997,0.993418216705322,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",0.995,1.73833847045898,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",0.996,1.32564187049866,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0125,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",0.998,1.15285325050354,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",0.998,1.07982063293457,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",0.998,1.07449173927307,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",0.998,1.56016111373901,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.013,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",0.998,1.12867879867554,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",0.998,1.0083384513855,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",0.998,1.17299628257751,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",0.998,1.57089757919312,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0135,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",1,1.11660575866699,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",1,1.10265755653381,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",0.999,1.1012020111084,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",1,1.57824540138245,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.014,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",1,1.26945161819458,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",1,1.01002144813538,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",1,1.04297637939453,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",1,1.94827222824097,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.0145,1000,"MANTA",NA,NA,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.015,1000,"MANTA",1,1.15326356887817,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.015,1000,"MANTA",1,1.08411288261414,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.015,1000,"MANTA",1,1.16218376159668,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,1,0.027,NA,0.015,1000,"MANTA",1,2.26648592948914,"MANOVA",NA,NA
