"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",0.016,1.17945599555969,"MANOVA",0.013,0.8464674949646,0.3,20.6896551724138
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09485387802124,"MANOVA",1,0.746739864349365,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.15299201011658,"MANOVA",1,0.722154855728149,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09432339668274,"MANOVA",1,0.832075595855713,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.1523756980896,"MANOVA",1,0.709401369094849,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.14636325836182,"MANOVA",1,0.739594221115112,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",0.025,1.34173989295959,"MANOVA",0.012,0.783868312835693,1.3,70.2702702702703
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.11817121505737,"MANOVA",1,0.725805997848511,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.10322666168213,"MANOVA",1,0.680144309997559,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.15633869171143,"MANOVA",1,1.09805488586426,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.25165629386902,"MANOVA",1,0.805252552032471,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.13017797470093,"MANOVA",1,0.765142917633057,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",0.033,1.17317056655884,"MANOVA",0.017,0.783372163772583,1.6,64
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.13945198059082,"MANOVA",1,0.72406530380249,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.09651851654053,"MANOVA",1,0.71808385848999,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.11379766464233,"MANOVA",1,0.720354795455933,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15329551696777,"MANOVA",1,0.749108076095581,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.18393135070801,"MANOVA",1,0.728187084197998,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",0.02,1.15386629104614,"MANOVA",0.018,0.805383682250977,0.2,10.5263157894737
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15942621231079,"MANOVA",1,0.769824028015137,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.12818431854248,"MANOVA",1,0.704643964767456,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.1086790561676,"MANOVA",1,0.813528060913086,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.32370543479919,"MANOVA",1,0.758346557617188,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.66488838195801,"MANOVA",1,0.7259202003479,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",0.015,1.25946259498596,"MANOVA",0.02,0.883875608444214,0.5,28.5714285714286
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.32611012458801,"MANOVA",1,0.725032567977905,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.16870212554932,"MANOVA",1,0.698814392089844,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.18834781646729,"MANOVA",1,0.701085567474365,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.14473176002502,"MANOVA",1,0.709375381469727,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.14468312263489,"MANOVA",1,0.730215072631836,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",0.024,1.17763662338257,"MANOVA",0.018,0.814547538757324,0.6,28.5714285714286
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.15385675430298,"MANOVA",1,0.84169602394104,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.11604762077332,"MANOVA",1,0.719894170761108,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.09386563301086,"MANOVA",1,0.720068216323853,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.12507462501526,"MANOVA",1,0.728290319442749,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.1240508556366,"MANOVA",1,0.77788496017456,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",0.028,1.17329931259155,"MANOVA",0.014,0.801931142807007,1.4,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.21663665771484,"MANOVA",1,0.73333477973938,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.16779136657715,"MANOVA",1,0.678687572479248,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.11044859886169,"MANOVA",1,0.720838069915771,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.11199617385864,"MANOVA",1,0.751037836074829,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.19002962112427,"MANOVA",1,0.687194585800171,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",0.039,1.20204734802246,"MANOVA",0.023,0.781121015548706,1.6,51.6129032258064
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.1379132270813,"MANOVA",1,0.724979162216187,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.66771483421326,"MANOVA",1,0.74207329750061,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.07482051849365,"MANOVA",1,0.699020862579346,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.12813353538513,"MANOVA",1,0.710017204284668,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.26740956306458,"MANOVA",1,0.707286596298218,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",0.025,1.15492796897888,"MANOVA",0.026,0.827675580978394,0.0999999999999997,3.92156862745097
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.15962386131287,"MANOVA",1,0.742482900619507,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.12671232223511,"MANOVA",1,0.700974225997925,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.10256218910217,"MANOVA",1,0.73931884765625,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.32601475715637,"MANOVA",1,0.709177494049072,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.37405562400818,"MANOVA",1,0.746381998062134,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",0.023,1.17419075965881,"MANOVA",0.024,0.766455173492432,0.1,4.25531914893617
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.34234809875488,"MANOVA",1,1.11715388298035,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.193608045578,"MANOVA",1,0.700062990188599,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.29402709007263,"MANOVA",1,0.700420379638672,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.14330339431763,"MANOVA",1,0.707458019256592,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.12496876716614,"MANOVA",1,0.750134229660034,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",0.03,1.25331234931946,"MANOVA",0.02,1.2686071395874,1,40
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.13157486915588,"MANOVA",1,0.721800804138184,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.09339785575867,"MANOVA",1,0.697529315948486,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.10807633399963,"MANOVA",1,0.717527866363525,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.15990304946899,"MANOVA",1,0.729078531265259,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.15580630302429,"MANOVA",1,0.730831861495972,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",0.033,1.15611100196838,"MANOVA",0.018,0.881322383880615,1.5,58.8235294117647
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.13338494300842,"MANOVA",1,0.806389093399048,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.11375522613525,"MANOVA",1,0.720650911331177,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.13443231582642,"MANOVA",1,0.699686527252197,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.20840120315552,"MANOVA",1,0.767325401306152,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.19531917572021,"MANOVA",1,0.75665545463562,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",0.045,1.1759991645813,"MANOVA",0.028,0.771816492080688,1.7,46.5753424657534
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.13613843917847,"MANOVA",1,0.747905254364014,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.18551301956177,"MANOVA",1,0.747841835021973,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.16003632545471,"MANOVA",1,1.20963144302368,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.20972037315369,"MANOVA",1,0.707198619842529,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.21379804611206,"MANOVA",1,0.701884984970093,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",0.03,1.12225389480591,"MANOVA",0.026,0.812402963638306,0.4,14.2857142857143
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.11595869064331,"MANOVA",1,0.744285583496094,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.14734077453613,"MANOVA",1,0.68057107925415,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.19122886657715,"MANOVA",1,0.740667581558228,0,0
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.34540820121765,"MANOVA",1,0.733710765838623,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.29975962638855,"MANOVA",1,0.723993301391602,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",0.032,1.15478372573853,"MANOVA",0.026,0.869644641876221,0.6,20.6896551724138
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.41773176193237,"MANOVA",1,0.733906269073486,0,0
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.1803412437439,"MANOVA",1,0.734107494354248,0,0
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.58974027633667,"MANOVA",1,0.72950291633606,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.19543814659119,"MANOVA",0,0.701735258102417,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.1006064414978,"MANOVA",0,0.743144989013672,0,NA
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.1410813331604,"MANOVA",0,0.927191019058228,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.09521389007568,"MANOVA",0,0.697130680084229,0,NA
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.11356830596924,"MANOVA",0,0.717451572418213,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0,1.06511378288269,"MANOVA",0,0.819475173950195,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0,1.14726519584656,"MANOVA",0,0.74654483795166,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0,1.07543921470642,"MANOVA",0,0.776110172271729,0,NA
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.14031076431274,"MANOVA",0,0.815844297409058,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0,1.09418416023254,"MANOVA",0,0.699600458145142,0,NA
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0,1.13299083709717,"MANOVA",0,0.734726190567017,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.2145676612854,"MANOVA",0,0.69837474822998,0.1,200
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.19897890090942,"MANOVA",0,0.806920528411865,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.13223361968994,"MANOVA",0,0.697113275527954,0,NA
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.13471603393555,"MANOVA",0,1.2291111946106,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.08001470565796,"MANOVA",0,0.718897819519043,0,NA
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.10940670967102,"MANOVA",0,0.696092844009399,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0,1.10377955436707,"MANOVA",0,0.715777635574341,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0,1.13938665390015,"MANOVA",0,0.722824573516846,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.11727976799011,"MANOVA",0,0.718995332717896,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0,1.27448010444641,"MANOVA",0,0.817373752593994,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.11661624908447,"MANOVA",0,0.695754289627075,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0,1.09004378318787,"MANOVA",0,0.724398851394653,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0,1.13058853149414,"MANOVA",0,0.655196666717529,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.11247253417969,"MANOVA",0,0.744025945663452,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.45974659919739,"MANOVA",0,0.749752283096313,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0,1.24088954925537,"MANOVA",0,0.838488817214966,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.11624646186829,"MANOVA",0,0.674787044525146,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.15618467330933,"MANOVA",0,0.652868032455444,0.1,200
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.15114212036133,"MANOVA",0,0.717691898345947,0.1,200
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.001,1.29103660583496,"MANOVA",0.001,0.723686695098877,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.001,1.14747714996338,"MANOVA",0.002,0.697033405303955,0.1,66.6666666666667
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0,1.13823533058167,"MANOVA",0,0.788042545318604,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.001,1.11412358283997,"MANOVA",0.002,0.717535734176636,0.1,66.6666666666667
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.002,1.1088228225708,"MANOVA",0.001,0.723952054977417,0.1,66.6666666666667
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.001,1.08391094207764,"MANOVA",0.001,0.69507908821106,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.002,1.27955532073975,"MANOVA",0.002,0.72452187538147,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.002,1.073890209198,"MANOVA",0.002,0.741300106048584,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.001,1.11528658866882,"MANOVA",0.001,0.82115912437439,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.002,1.11027979850769,"MANOVA",0.002,0.718274593353271,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.003,1.06926655769348,"MANOVA",0.002,0.783381938934326,0.1,40
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.003,1.09422159194946,"MANOVA",0.002,0.727789640426636,0.1,40
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.001,1.29724359512329,"MANOVA",0.002,0.701883316040039,0.1,66.6666666666667
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0,1.11672115325928,"MANOVA",0.003,0.698542833328247,0.3,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.001,1.1583309173584,"MANOVA",0.002,0.808212280273438,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0,1.0880560874939,"MANOVA",0.002,0.71688175201416,0.2,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.001,1.08722734451294,"MANOVA",0.002,1.07408380508423,0.1,66.6666666666667
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.002,1.11280369758606,"MANOVA",0.002,0.694020986557007,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.20561861991882,"MANOVA",0.002,0.682204723358154,0.1,66.6666666666667
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.0940089225769,"MANOVA",0.002,0.717515707015991,0.1,66.6666666666667
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.17016077041626,"MANOVA",0.001,0.765021562576294,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.20585632324219,"MANOVA",0.002,0.718946218490601,0.1,66.6666666666667
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.07018542289734,"MANOVA",0.002,0.717985153198242,0.1,66.6666666666667
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.03,1000,"MANTA",0.001,1.08627104759216,"MANOVA",0.002,0.739859342575073,0.1,66.6666666666667
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.03,1000,"MANTA",0.001,1.11376810073853,"MANOVA",0.002,0.721212863922119,0.1,66.6666666666667
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.03,1000,"MANTA",0.001,1.09531617164612,"MANOVA",0.002,0.764641523361206,0.1,66.6666666666667
