"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.307,1.0823700428009
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.311,1.07260227203369
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.288,1.09680438041687
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.279,1.12154245376587
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.273,1.10720777511597
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.001,1.15618252754211
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.278,1.08415675163269
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.277,1.10187530517578
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.262,1.07835149765015
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.183,1.12276363372803
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.187,1.13875365257263
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.003,1.48864769935608
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.184,1.0866870880127
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.18,1.08660125732422
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.177,1.17969560623169
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.14,1.1253490447998
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.134,1.07122182846069
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.001,1.260910987854
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.137,1.17951345443726
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.14,1.09010672569275
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.136,1.08539295196533
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.105,1.13770532608032
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.1,1.09515023231506
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.001,1.17516756057739
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.102,1.10875034332275
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.107,1.1841447353363
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.104,1.10287618637085
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.555,1.14607620239258
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.555,1.06968879699707
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0,1.19614863395691
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.554,1.08400344848633
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.559,1.08304023742676
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.536,1.09951233863831
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.517,1.12633085250854
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.513,1.06600832939148
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.002,1.1745400428772
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.513,1.10435342788696
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.526,1.06708240509033
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.504,1.11964750289917
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.357,1.48282718658447
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.359,1.08764290809631
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.003,1.16410970687866
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.36,1.14972710609436
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.358,1.09827494621277
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.345,1.0866322517395
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.256,1.12384343147278
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.253,1.09020733833313
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.001,1.12876105308533
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.253,1.10204124450684
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.256,1.10622763633728
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.256,1.44137144088745
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.188,1.12849974632263
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.192,1.11326003074646
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.002,1.13653230667114
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.191,1.10695719718933
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.187,1.18554282188416
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.187,1.14410090446472
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.812,1.11987853050232
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.803,1.1589674949646
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0,1.14632987976074
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.807,1.50633120536804
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.812,1.06063508987427
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.792,1.09433627128601
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.743,1.10233497619629
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.743,1.2534441947937
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.002,1.14702892303467
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.738,1.10903525352478
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.741,1.12022304534912
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.736,1.09509348869324
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.553,1.13483357429504
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.553,1.14123821258545
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.003,1.12833166122437
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.553,1.50596046447754
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.556,1.10851120948792
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.55,1.17758750915527
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.437,1.12740087509155
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.434,1.08735394477844
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.003,1.16699910163879
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.44,1.15817904472351
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.436,1.12657284736633
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.44,1.07987785339355
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.333,1.13471722602844
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.342,1.09960722923279
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.002,1.16826772689819
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.34,1.13061261177063
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.333,1.0897958278656
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.339,1.13082528114319
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.94,1.48740100860596
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.94,1.10437726974487
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0,1.16396474838257
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.942,1.1210618019104
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.94,1.17692470550537
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.937,1.11526823043823
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.887,1.10574173927307
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.879,1.15873575210571
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.003,1.25743317604065
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.883,1.06788754463196
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.887,1.12501668930054
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.879,1.10915732383728
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.78,1.10345339775085
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.779,1.12494921684265
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.003,1.15378427505493
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.782,1.09115028381348
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.78,1.1042640209198
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.766,1.08150482177734
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.621,1.13603639602661
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.625,1.13178300857544
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.003,1.13791680335999
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.621,1.11026406288147
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.62,1.62416648864746
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.618,1.10648274421692
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.507,1.15104222297668
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.506,1.11985635757446
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.003,1.17679238319397
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.505,1.12482213973999
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.507,1.11459994316101
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.503,1.22001099586487
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.979,1.12262988090515
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.981,1.10681176185608
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0,1.14478254318237
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.981,1.20496368408203
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.979,1.4895646572113
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.978,1.08307647705078
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.972,1.123943567276
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.968,1.06851625442505
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.003,1.14881324768066
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.971,1.1004741191864
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.97,1.16080260276794
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.963,1.09705758094788
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.907,1.11815595626831
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.903,1.0887303352356
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.003,1.27766466140747
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.906,1.15994548797607
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.908,1.08476734161377
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.907,1.10408043861389
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.816,1.10662364959717
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.808,1.54509425163269
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.004,1.19566988945007
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.813,1.09015011787415
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.818,1.08801865577698
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.814,1.10381817817688
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.697,1.11495137214661
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.694,1.09795689582825
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.004,1.16513061523438
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.698,1.17117857933044
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.697,1.09479999542236
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.697,1.13032031059265
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.12241721153259
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10443234443665
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",0,1.1677885055542
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.08094882965088
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.06056785583496
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.09962892532349
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.998,1.08125376701355
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.998,1.20442414283752
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.004,1.17382884025574
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.998,1.10670781135559
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.997,1.10175395011902
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.997,1.17290139198303
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.967,1.16708111763
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.968,1.09090733528137
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.003,1.12795448303223
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.967,1.11894178390503
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.967,1.102703332901
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.965,1.19883513450623
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.922,1.16988801956177
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.914,1.19826316833496
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.004,1.21739339828491
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.916,1.13480377197266
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.923,1.06562042236328
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.916,1.11630821228027
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.836,1.14292430877686
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.835,1.13308668136597
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.004,1.14992523193359
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.836,1.12208843231201
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.837,1.17701029777527
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.835,1.14295673370361
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.14051008224487
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.15771794319153
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",0.001,1.14757013320923
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.1056592464447
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.1002299785614
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.10805082321167
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.10846066474915
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.06454610824585
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",0.006,1.16550755500793
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.16134190559387
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.10112977027893
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.10827708244324
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.998,1.11552238464355
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.998,1.11627149581909
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.005,1.14880657196045
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.998,1.19128084182739
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.998,1.10590147972107
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.998,1.08230185508728
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.988,1.15001654624939
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.987,1.1294538974762
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.005,1.51194310188293
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.988,1.10912466049194
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.987,1.08675670623779
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.985,1.10547423362732
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.963,1.14021730422974
