"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.555,0.693878173828125
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.555,0.730635404586792
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.065,0.901365518569946
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.557,0.720800638198853
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.555,0.768242120742798
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.555,0.712267637252808
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.466,0.716004371643066
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.469,0.712685823440552
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.065,0.800753116607666
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.471,0.692065238952637
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.466,1.14200973510742
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.466,0.690125942230225
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.975,0.712733745574951
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.973,0.731216907501221
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.063,0.759962320327759
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.974,0.689070224761963
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.975,0.707094669342041
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.975,0.691260099411011
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.921,0.738924264907837
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.92,0.670543909072876
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.066,0.780109405517578
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.92,0.714770317077637
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.921,1.2656979560852
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.921,0.710813045501709
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.837,0.69664454460144
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.832,0.711327075958252
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.061,0.80001711845398
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.834,0.712110757827759
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.837,0.688857793807983
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.837,0.692949533462524
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.717,0.708514451980591
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.718,0.747614622116089
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.067,0.76444149017334
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.718,0.7166748046875
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.717,0.702375650405884
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.717,0.695767879486084
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.63,0.717188119888306
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.62,0.692714214324951
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.066,0.804638624191284
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.63,0.815769910812378
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.63,0.709871530532837
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.63,0.762625217437744
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.997,0.694987773895264
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.997,0.733267784118652
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.065,0.801623344421387
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.997,0.690397500991821
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.997,0.687461376190186
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.997,0.833374738693237
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.985,0.717397212982178
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.981,0.712862730026245
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.068,0.785815715789795
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.983,0.68850040435791
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.985,0.688524484634399
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.985,0.711087226867676
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.928,0.704758644104004
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.927,0.733892917633057
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.064,0.805080413818359
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.928,0.692011594772339
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.928,1.2251615524292
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.928,0.733171701431274
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.868,0.751834392547607
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.864,0.673699855804443
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.074,0.779431819915771
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.865,0.731846332550049
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.868,0.708933115005493
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.868,0.696276903152466
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.775,0.69560980796814
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.777,0.760595798492432
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.07,0.780995845794678
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.777,0.690229415893555
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.775,1.13529634475708
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.775,0.689738750457764
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",1,0.715192317962646
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",1,0.716096878051758
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.068,0.776662349700928
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",1,0.817878007888794
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",1,0.708231925964355
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",1,0.71062445640564
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.999,0.674819707870483
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.999,0.712406158447266
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.07,0.779369354248047
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.999,0.730899572372437
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.999,0.68927812576294
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.999,0.689520597457886
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.975,0.734775543212891
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.974,1.09427428245544
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.07,0.807571411132812
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.976,0.710272550582886
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.975,0.690188407897949
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.975,0.730298280715942
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.938,0.695798635482788
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.934,0.71395206451416
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.078,0.803115844726562
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.935,0.810070037841797
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.938,0.69182538986206
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.938,0.73371410369873
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.889,0.698936700820923
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.887,1.11799097061157
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.073,0.90644645690918
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.888,0.693881273269653
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.889,0.73349118232727
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.889,0.767860174179077
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.670769214630127
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.705219268798828
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.073,0.797720670700073
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.704598426818848
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.68473744392395
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.705296039581299
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.69019365310669
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.743836641311646
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.074,0.774056673049927
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.684805631637573
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.729170799255371
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.704429864883423
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.995,0.731821775436401
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.995,0.862473011016846
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.074,0.755809307098389
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.995,0.725683927536011
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.995,0.70469069480896
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.995,0.686509132385254
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.975,0.725368738174438
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.978,0.706284761428833
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.082,0.773630857467651
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.977,0.724798202514648
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.975,0.786447525024414
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.975,0.759946346282959
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.951,0.71357536315918
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.946,0.729849100112915
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.076,0.776930093765259
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.948,0.727906465530396
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.951,0.707920789718628
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.951,0.668013095855713
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.689379930496216
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.70435094833374
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",0.082,0.751035690307617
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.723526000976562
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.683721542358398
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.684326171875
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.69086766242981
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.686128377914429
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",0.086,0.79253339767456
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.685216903686523
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.703642129898071
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.704649925231934
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.832810878753662
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.688136577606201
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.085,0.794991970062256
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.706127166748047
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.684773683547974
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.705184698104858
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.999,0.690797805786133
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.999,0.728029251098633
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.093,0.754514932632446
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.999,0.715749502182007
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.999,0.724199771881104
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.999,0.686124801635742
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.992,0.843888759613037
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.992,0.831490993499756
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.089,0.940180778503418
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.992,0.725276231765747
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.992,0.799082517623901
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.992,0.822435855865479
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.69373631477356
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.690664052963257
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",0.089,0.808552026748657
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.748352766036987
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",1,1.13746309280396
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.708013296127319
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.734941482543945
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.70240306854248
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",0.099,0.830415487289429
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.776896238327026
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.679461002349854
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.707752227783203
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.770143508911133
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.685850858688354
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",0.092,0.812161207199097
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.837666034698486
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.741900444030762
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.701647758483887
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.749922752380371
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.743136882781982
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANOVA",0.099,0.818231821060181
